DATE,BU12,Text,T1,T2,L3,T3,T4,T5,L2,T6,T7,T8,L1,T9,T10,T11,BU11,T12,T13,V3 (in 3),V6 (out 3),V2 (in 2),V5 (out 2),V1 (in L1),V4 (out 1)
25-oct-23 12:00:00,20.7,9.77,417.79,154.73,190.0,540.99,651.0,754.22,175.0,441.56,497.43,596.13,165.0,379.57,521.0,618.0,22.43,820.72,218.39,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 12:00:10,20.7,9.77,417.33,154.61,190.0,540.84,651.0,754.01,175.0,440.73,496.86,595.83,165.0,380.14,522.0,618.0,22.2,820.82,218.53,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 12:00:20,20.7,9.77,417.04,154.62,191.0,540.39,650.0,753.47,175.0,439.77,496.24,595.27,165.0,380.73,523.0,618.0,18.6,820.93,218.48,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 12:00:30,20.7,9.77,416.83,154.7,191.0,539.9,649.0,752.9,174.0,439.2,495.75,594.7,165.0,381.3,524.0,619.0,14.7,821.0,218.41,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 12:00:40,20.7,9.77,416.71,154.77,191.0,539.03,647.0,752.2,174.0,438.55,495.14,594.17,165.0,382.33,526.0,620.0,13.7,821.22,218.17,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 12:00:50,20.7,9.77,416.57,154.68,191.0,538.2,646.0,751.43,174.0,437.86,494.73,593.67,165.0,383.37,527.0,621.0,13.25,821.13,217.88,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 12:01:00,20.7,9.77,416.21,154.8,190.0,537.12,646.0,750.51,174.0,437.4,494.31,593.2,165.0,384.38,528.0,622.0,12.7,821.04,217.47,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 12:01:10,20.7,9.77,415.87,154.71,190.0,535.3,644.0,749.48,173.0,436.64,493.77,592.84,166.0,385.48,530.0,623.0,11.8,820.84,217.14,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 12:01:20,20.7,9.77,415.55,154.63,190.0,533.71,642.0,748.31,173.0,436.17,493.41,592.46,166.0,386.66,531.0,625.0,12.4,820.59,216.87,1.0,0.0,0.0,1.0,0.0,0.0
25-oct-23 12:01:30,20.7,9.77,415.21,154.77,189.0,532.12,640.0,747.03,173.0,436.18,493.69,592.5,166.0,387.68,532.0,626.0,10.9,820.41,216.51,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 12:01:40,20.7,9.77,415.02,154.72,189.0,530.84,639.0,746.04,173.0,436.39,494.43,592.76,167.0,388.36,533.0,627.0,11.5,820.12,216.14,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 12:01:50,20.7,9.77,414.76,154.78,189.0,529.76,638.0,745.08,173.0,436.84,495.24,593.04,167.0,388.76,533.0,627.0,10.95,819.56,215.58,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 12:02:00,20.7,9.77,414.58,154.7,188.0,528.92,638.0,744.34,173.0,437.46,496.24,593.56,167.0,389.08,533.0,628.0,10.5,818.82,215.02,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 12:02:10,20.7,9.77,414.43,154.68,188.0,528.01,637.0,743.71,173.0,438.29,497.69,594.15,167.0,389.08,533.0,628.0,11.15,817.51,214.55,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 12:02:20,20.7,9.77,414.15,154.62,187.0,527.19,636.0,743.19,173.0,439.22,499.13,594.91,167.0,388.86,533.0,628.0,12.1,816.49,214.1,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 12:02:30,20.7,9.77,414.01,154.77,187.0,526.48,636.0,742.55,173.0,440.45,500.55,595.82,167.0,388.72,532.0,628.0,12.2,815.35,213.68,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 12:02:40,20.7,9.77,413.82,154.75,186.0,525.95,635.0,742.25,173.0,441.76,502.12,596.61,167.0,388.25,531.0,628.0,13.8,814.29,213.17,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 12:02:50,20.7,9.77,413.67,154.76,186.0,525.29,635.0,741.57,173.0,443.08,503.9,597.65,167.0,387.77,530.0,627.0,15.8,813.25,212.88,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 12:03:00,20.7,9.77,413.55,154.78,186.0,524.91,635.0,741.25,174.0,444.68,505.68,598.69,167.0,387.21,530.0,626.0,16.86,812.11,212.57,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 12:03:10,20.7,9.77,413.43,154.74,186.0,524.37,634.0,740.84,174.0,446.23,507.49,599.89,167.0,386.54,528.0,625.0,18.1,811.34,212.36,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 12:03:20,20.7,9.77,413.23,154.72,186.0,524.02,634.0,740.66,174.0,447.77,509.2,601.13,167.0,385.73,527.0,625.0,20.9,810.33,212.19,0.0,1.0,0.0,0.0,1.0,0.0
25-oct-23 12:03:30,20.7,9.77,412.93,154.7,185.0,524.3,634.0,740.9,175.0,449.1,510.5,602.2,167.0,384.8,526.0,624.0,23.4,809.5,212.18,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 12:03:40,20.7,9.77,412.81,154.78,185.0,524.86,635.0,741.48,175.0,450.06,511.11,603.16,167.0,383.94,525.0,623.0,25.07,809.24,212.05,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 12:03:50,20.7,9.77,412.67,154.72,185.0,525.42,636.0,742.15,175.0,450.75,511.18,603.82,167.0,383.18,524.0,622.0,26.03,809.65,212.08,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 12:04:00,20.7,9.77,412.59,154.81,185.0,526.29,637.0,743.18,175.0,450.99,510.9,604.09,167.0,382.51,523.0,621.0,25.7,810.49,212.15,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 12:04:10,20.7,9.77,412.56,154.76,185.0,527.33,638.0,744.13,175.0,450.92,510.24,604.13,167.0,382.04,522.0,621.0,26.2,811.63,212.45,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 12:04:20,20.7,9.77,412.52,154.76,185.0,528.38,640.0,745.26,175.0,450.67,509.34,603.94,167.0,381.57,522.0,620.0,25.47,812.78,212.71,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 12:04:30,20.7,9.77,412.53,154.75,186.0,529.99,641.0,746.39,175.0,450.21,508.51,603.51,167.0,381.01,522.0,620.0,26.06,813.98,213.09,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 12:04:40,20.7,9.77,412.56,154.87,186.0,531.38,642.0,747.62,175.0,449.68,507.32,602.94,166.0,380.48,521.0,619.0,25.37,815.18,213.52,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 12:04:50,20.7,9.77,412.55,154.8,186.0,533.0,644.0,748.88,175.0,448.89,506.17,602.28,166.0,380.07,521.0,618.0,25.5,816.35,214.25,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 12:05:00,20.7,9.77,412.5,154.87,187.0,534.65,645.0,750.63,175.0,448.03,504.85,601.62,166.0,379.65,520.0,618.0,25.26,817.29,214.98,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 12:05:10,20.7,9.77,412.53,154.76,188.0,536.47,647.0,751.84,175.0,447.1,503.5,600.77,166.0,379.23,520.0,618.0,25.1,818.33,215.83,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 12:05:20,20.7,9.79,412.79,154.77,188.0,537.97,649.0,753.27,175.0,445.8,501.97,599.4,166.0,378.78,519.0,617.0,25.1,819.43,216.77,0.0,0.0,1.0,0.0,0.0,1.0
25-oct-23 12:05:30,20.7,9.81,412.7,154.8,189.0,539.4,650.0,753.93,175.0,444.7,500.5,598.3,166.0,378.84,520.0,617.0,25.63,819.7,217.3,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 12:05:40,20.7,9.83,412.62,154.87,190.0,540.16,651.0,754.26,175.0,443.18,498.81,597.44,165.0,378.86,520.0,617.0,25.7,820.12,218.02,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 12:05:50,20.7,9.85,412.69,154.84,190.0,540.71,651.0,754.48,175.0,442.13,497.87,596.73,165.0,379.07,520.0,617.0,23.2,820.34,218.31,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 12:06:00,20.7,9.87,412.6,154.8,191.0,540.9,650.0,754.17,175.0,441.29,497.29,596.2,165.0,379.4,521.0,617.0,21.78,820.45,218.5,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 12:06:10,20.7,9.89,412.51,154.77,191.0,540.83,650.0,753.97,175.0,440.67,496.63,595.67,165.0,379.97,522.0,618.0,20.2,820.67,218.51,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 12:06:20,20.7,9.91,412.42,154.77,191.0,540.27,649.0,753.57,174.0,439.84,496.14,595.07,165.0,380.56,523.0,619.0,19.2,820.63,218.47,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 12:06:30,20.7,9.92,412.44,154.72,191.0,539.7,649.0,753.0,174.0,439.1,495.65,594.55,165.0,381.4,524.0,619.0,16.3,820.8,218.32,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 12:06:40,20.7,9.94,412.43,154.77,191.0,538.86,648.0,752.23,174.0,438.46,495.13,594.17,165.0,382.28,526.0,620.0,14.77,820.82,218.27,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 12:06:50,20.7,9.96,412.56,154.72,191.0,537.89,646.0,751.39,174.0,437.83,494.63,593.76,166.0,383.21,527.0,621.0,13.13,820.83,217.93,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 12:07:00,20.7,9.98,412.54,154.76,191.0,536.78,645.0,750.27,174.0,437.39,494.28,593.2,166.0,384.22,528.0,622.0,12.57,820.74,217.69,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 12:07:10,19.91,10.0,412.59,154.84,190.0,535.3,643.0,749.17,174.0,436.75,493.82,592.82,166.0,385.23,530.0,624.0,12.0,820.76,217.32,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 12:07:20,19.98,10.02,412.26,154.71,190.0,533.67,642.0,748.07,174.0,436.26,493.54,592.33,166.0,386.73,531.0,625.0,11.88,820.76,216.88,1.0,0.0,0.0,1.0,0.0,0.0
25-oct-23 12:07:30,20.05,10.04,411.59,154.89,190.0,531.98,640.0,746.88,173.0,436.19,493.82,592.31,167.0,387.72,532.0,626.0,11.4,820.45,216.39,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 12:07:40,20.12,10.06,410.97,154.73,189.0,530.76,639.0,745.93,173.0,436.51,494.37,592.72,167.0,388.27,533.0,627.0,10.84,819.97,216.0,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 12:07:50,20.19,10.08,409.96,154.71,189.0,529.39,638.0,745.09,173.0,436.77,495.34,593.06,167.0,388.74,533.0,627.0,11.07,819.26,215.53,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 12:08:00,20.26,10.1,409.3,154.87,189.0,528.6,638.0,744.4,173.0,437.6,496.4,593.4,167.0,388.99,533.0,627.0,11.44,818.4,214.9,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 12:08:10,20.33,10.12,408.47,154.72,188.0,527.87,637.0,743.74,173.0,438.43,497.65,594.16,167.0,388.93,533.0,628.0,11.45,817.54,214.56,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 12:08:20,20.39,10.14,407.87,154.79,188.0,527.17,636.0,743.07,173.0,439.38,499.1,594.95,167.0,388.95,532.0,628.0,11.36,816.55,214.07,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 12:08:30,20.46,10.16,407.12,154.72,187.0,526.44,636.0,742.51,173.0,440.48,500.46,595.88,167.0,388.51,532.0,628.0,12.2,815.44,213.74,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 12:08:40,20.53,10.18,406.49,154.78,187.0,525.84,636.0,742.04,173.0,441.78,502.33,596.81,168.0,388.04,531.0,627.0,13.3,814.19,213.37,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 12:08:50,20.6,10.19,405.85,154.72,186.0,525.34,635.0,741.57,174.0,443.37,504.07,597.8,167.0,387.78,531.0,627.0,15.5,813.03,213.04,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 12:09:00,21.17,10.21,405.77,154.77,186.0,524.72,635.0,741.11,174.0,444.87,505.86,598.78,167.0,386.92,529.0,626.0,16.6,811.82,212.55,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 12:09:10,21.14,10.23,406.07,154.84,186.0,524.32,634.0,740.77,174.0,446.44,507.91,600.21,168.0,386.26,528.0,625.0,18.67,810.69,212.63,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 12:09:20,21.11,10.25,406.52,154.78,186.0,524.03,634.0,740.66,174.0,448.13,509.59,601.29,167.0,385.47,527.0,625.0,23.05,809.81,212.36,0.0,1.0,0.0,0.0,1.0,0.0
25-oct-23 12:09:30,21.08,10.27,407.12,154.7,185.0,524.31,634.0,740.95,175.0,449.41,510.71,602.32,167.0,384.47,525.0,623.0,24.5,808.99,212.11,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 12:09:40,21.05,10.29,407.75,154.88,185.0,524.78,635.0,741.48,175.0,450.18,511.06,603.25,167.0,383.75,524.0,623.0,25.9,808.89,212.18,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 12:09:50,21.01,10.31,408.41,154.84,185.0,525.38,636.0,742.38,175.0,450.64,510.97,603.64,167.0,383.02,524.0,622.0,26.65,809.38,212.15,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 12:10:00,19.9,10.33,408.91,154.79,185.0,526.42,637.0,743.21,175.0,450.96,510.79,603.95,167.0,382.48,523.0,621.0,26.55,810.23,212.28,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 12:10:10,19.9,10.35,408.86,154.78,185.0,527.39,637.0,744.3,175.0,450.86,510.0,604.1,167.0,381.8,523.0,621.0,26.63,811.3,212.5,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 12:10:20,19.9,10.37,408.63,154.83,185.0,528.63,639.0,745.27,175.0,450.62,509.27,603.83,167.0,381.37,522.0,620.0,26.7,812.6,212.78,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 12:10:30,19.91,10.39,408.27,154.81,186.0,529.9,641.0,746.34,175.0,450.16,508.33,603.37,167.0,380.97,522.0,619.0,26.4,813.87,213.14,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 12:10:40,19.91,10.41,407.7,154.9,186.0,531.31,642.0,747.91,176.0,449.59,507.29,602.7,167.0,380.5,521.0,619.0,26.4,815.11,213.7,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 12:10:50,19.91,10.43,407.21,154.81,187.0,532.96,644.0,749.15,176.0,448.83,506.04,602.31,166.0,380.01,520.0,618.0,25.9,816.29,214.49,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 12:11:00,19.91,10.45,406.64,154.76,187.0,534.79,645.0,750.77,176.0,448.03,504.73,601.27,166.0,379.44,520.0,618.0,26.0,817.42,215.08,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 12:11:10,19.91,10.47,406.17,154.77,188.0,536.5,647.0,752.25,176.0,446.97,503.32,600.17,166.0,379.17,519.0,618.0,25.5,818.55,215.93,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 12:11:20,19.92,10.48,405.62,154.8,189.0,538.23,648.0,753.26,176.0,445.74,501.54,599.34,166.0,378.65,519.0,617.0,25.8,819.44,216.95,0.0,0.0,1.0,0.0,0.0,1.0
25-oct-23 12:11:30,19.92,10.5,405.05,154.74,189.0,539.45,650.0,753.88,176.0,444.29,499.89,598.19,165.0,378.75,520.0,617.0,24.5,819.85,217.65,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 12:11:40,19.92,10.52,404.47,154.7,190.0,540.23,651.0,754.37,175.0,443.11,498.84,597.14,165.0,378.93,520.0,617.0,23.5,820.1,218.03,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 12:11:50,19.92,10.54,404.1,154.62,190.0,540.74,651.0,754.27,175.0,442.19,497.8,596.6,165.0,379.2,521.0,617.0,22.7,820.17,218.4,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 12:12:00,19.92,10.56,403.75,154.74,191.0,540.71,650.0,754.24,175.0,441.25,497.12,596.12,165.0,379.62,521.0,617.0,22.0,820.43,218.58,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 12:12:10,19.92,10.58,403.33,154.76,191.0,540.5,650.0,753.95,175.0,440.35,496.55,595.45,165.0,380.05,522.0,618.0,20.85,820.62,218.57,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 12:12:20,19.93,10.6,402.97,154.78,191.0,540.09,649.0,753.49,175.0,439.69,495.99,594.99,165.0,380.61,523.0,618.0,17.95,820.71,218.5,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 12:12:30,19.93,10.62,402.66,154.7,191.0,539.52,648.0,752.92,175.0,438.94,495.52,594.42,165.0,381.38,525.0,619.0,15.63,820.86,218.44,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 12:12:40,19.93,10.64,402.35,154.81,191.0,538.63,647.0,752.31,174.0,438.41,495.05,594.03,165.0,382.29,526.0,620.0,13.55,820.85,218.19,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 12:12:50,19.93,10.66,402.0,154.87,191.0,537.79,646.0,751.29,174.0,437.9,494.59,593.6,166.0,383.11,527.0,621.0,13.73,820.84,217.95,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 12:13:00,19.93,10.68,401.67,154.71,191.0,536.61,645.0,750.24,174.0,437.34,494.07,593.12,166.0,384.23,528.0,622.0,12.43,820.76,217.77,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 12:13:10,19.94,10.7,401.33,154.75,191.0,535.0,643.0,749.14,174.0,436.57,493.67,592.57,166.0,385.66,530.0,623.0,12.04,820.64,217.28,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 12:13:20,19.94,10.72,401.1,154.71,190.0,533.55,641.0,747.95,174.0,436.26,493.51,592.39,166.0,386.82,531.0,625.0,11.8,820.55,216.89,1.0,0.0,0.0,1.0,0.0,0.0
25-oct-23 12:13:30,19.94,10.74,400.98,154.75,190.0,531.93,640.0,746.73,173.0,436.27,493.83,592.47,166.0,387.73,532.0,626.0,11.7,820.32,216.45,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 12:13:40,19.94,10.75,400.68,154.81,189.0,530.21,639.0,745.84,173.0,436.36,494.56,592.71,167.0,388.33,533.0,627.0,11.7,819.97,216.17,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 12:13:50,19.94,10.77,400.37,154.9,189.0,529.22,638.0,745.02,173.0,436.89,495.46,593.09,167.0,388.69,533.0,627.0,10.9,819.41,215.61,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 12:14:00,19.94,10.79,400.28,154.72,188.0,528.48,637.0,744.34,173.0,437.66,496.48,593.46,167.0,388.91,533.0,628.0,10.9,818.48,215.04,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 12:14:10,19.95,10.81,399.94,154.7,188.0,527.67,637.0,743.67,173.0,438.48,497.68,594.23,168.0,388.93,533.0,628.0,10.6,817.52,214.66,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 12:14:20,19.95,10.83,399.75,154.63,188.0,526.8,636.0,743.15,173.0,439.31,499.21,594.91,168.0,388.8,532.0,628.0,11.5,816.39,214.25,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 12:14:30,19.95,10.85,399.54,154.77,187.0,526.23,636.0,742.46,174.0,440.54,500.67,595.85,168.0,388.53,532.0,627.0,12.5,815.26,213.83,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 12:14:40,19.95,10.87,399.33,154.71,187.0,525.74,635.0,742.07,174.0,441.8,502.23,596.76,168.0,388.0,531.0,627.0,13.0,814.07,213.27,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 12:14:50,19.95,10.89,399.25,154.75,186.0,525.2,635.0,741.5,174.0,443.49,504.39,597.9,168.0,387.5,531.0,627.0,16.6,812.9,213.1,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 12:15:00,19.96,10.91,398.98,154.78,186.0,524.63,634.0,741.13,174.0,445.04,506.18,598.94,168.0,386.76,530.0,626.0,16.38,811.66,212.81,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 12:15:10,19.96,10.91,398.83,154.69,186.0,524.23,634.0,740.77,174.0,446.74,507.9,600.17,168.0,386.03,528.0,625.0,19.4,810.6,212.43,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 12:15:20,19.96,10.91,398.6,154.62,186.0,524.0,634.0,740.7,175.0,448.3,509.5,601.3,167.0,385.3,527.0,624.0,23.2,809.8,212.43,0.0,1.0,0.0,0.0,1.0,0.0
25-oct-23 12:15:30,19.96,10.91,398.41,154.61,185.0,524.32,634.0,741.06,175.0,449.46,510.66,602.46,168.0,384.37,525.0,624.0,22.9,809.14,212.31,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 12:15:40,19.96,10.91,398.33,154.63,185.0,524.73,635.0,741.67,175.0,450.13,511.11,603.03,167.0,383.67,525.0,622.0,26.1,809.22,212.03,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 12:15:50,19.96,10.91,398.14,154.63,185.0,525.51,636.0,742.3,175.0,450.8,511.1,603.6,167.0,382.9,524.0,622.0,26.6,809.7,212.18,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 12:16:00,19.97,10.91,398.02,154.65,185.0,526.42,637.0,743.42,175.0,450.87,510.58,603.98,167.0,382.34,523.0,621.0,26.85,810.57,212.33,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 12:16:10,19.97,10.91,397.94,154.62,185.0,527.45,638.0,744.48,175.0,450.82,510.07,603.84,167.0,381.87,522.0,621.0,26.6,811.63,212.43,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 12:16:20,19.97,10.91,397.7,154.68,186.0,528.48,639.0,745.57,176.0,450.55,509.02,603.61,167.0,381.31,522.0,620.0,26.4,813.07,212.79,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 12:16:30,19.97,10.91,397.63,154.75,186.0,529.89,641.0,746.67,176.0,450.04,508.14,603.17,166.0,380.74,521.0,619.0,26.2,814.32,213.33,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 12:16:40,19.97,10.91,397.63,154.84,186.0,531.32,642.0,747.99,176.0,449.47,506.9,602.67,166.0,380.27,521.0,619.0,26.0,815.69,213.93,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 12:16:50,19.98,10.91,397.46,154.79,187.0,533.02,644.0,749.33,176.0,448.78,505.78,601.98,166.0,379.79,520.0,618.0,25.9,816.72,214.61,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 12:17:00,19.98,10.91,397.31,154.69,187.0,534.62,645.0,750.74,176.0,447.76,504.38,601.14,166.0,379.32,520.0,618.0,25.6,817.68,215.18,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 12:17:10,19.98,10.91,397.25,154.68,188.0,536.34,648.0,752.2,176.0,446.7,502.9,600.11,166.0,378.95,520.0,617.0,25.2,818.74,216.14,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 12:17:20,19.98,10.91,397.11,154.62,188.0,538.24,649.0,753.23,176.0,445.57,501.46,599.28,166.0,378.65,519.0,617.0,26.1,819.41,217.12,0.0,0.0,1.0,0.0,0.0,1.0
25-oct-23 12:17:30,19.98,10.91,397.21,154.77,189.0,539.52,650.0,753.79,176.0,444.28,499.91,598.15,165.0,378.54,519.0,617.0,25.9,820.05,217.69,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 12:17:40,19.98,10.91,397.06,154.68,190.0,540.24,651.0,754.24,175.0,443.09,498.83,597.15,165.0,378.78,520.0,617.0,22.75,820.06,218.14,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 12:17:50,19.99,10.91,397.0,154.6,190.0,540.6,651.0,754.3,175.0,442.1,497.9,596.3,165.0,379.0,521.0,617.0,22.35,820.3,218.3,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 12:18:00,19.99,10.91,396.99,154.57,191.0,540.86,650.0,754.26,175.0,441.43,497.13,595.93,165.0,379.47,521.0,617.0,22.3,820.45,218.53,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 12:18:10,19.99,10.91,397.12,154.65,191.0,540.48,650.0,753.83,175.0,440.45,496.51,595.35,165.0,379.99,522.0,618.0,19.5,820.75,218.57,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 12:18:20,19.99,10.91,397.16,154.61,191.0,540.07,649.0,753.49,175.0,439.57,495.87,594.87,165.0,380.71,523.0,619.0,16.8,820.81,218.51,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 12:18:30,19.99,10.91,397.2,154.66,191.0,539.54,648.0,752.82,175.0,438.92,495.32,594.32,165.0,381.38,525.0,619.0,14.4,820.86,218.48,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 12:18:40,20.0,10.91,397.22,154.68,191.0,538.71,647.0,752.05,175.0,438.35,494.91,593.78,165.0,382.19,526.0,620.0,12.9,820.85,218.15,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 12:18:50,20.0,10.91,397.29,154.61,191.0,537.38,645.0,751.09,174.0,437.69,494.39,593.29,166.0,383.23,527.0,621.0,12.77,820.89,217.89,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 12:19:00,20.0,10.91,397.43,154.55,191.0,536.24,644.0,750.06,174.0,437.14,493.96,593.02,166.0,384.26,529.0,623.0,12.2,820.81,217.61,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 12:19:10,19.98,10.91,397.32,154.53,190.0,534.69,643.0,749.04,174.0,436.59,493.55,592.57,166.0,385.51,530.0,624.0,12.0,820.65,217.33,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 12:19:20,19.93,10.91,397.39,154.59,190.0,533.16,641.0,747.96,174.0,436.3,493.49,592.35,166.0,386.73,531.0,625.0,11.8,820.43,217.04,1.0,0.0,0.0,1.0,0.0,0.0
25-oct-23 12:19:30,19.89,10.91,397.27,154.52,190.0,531.57,639.0,746.55,174.0,436.25,493.78,592.41,167.0,387.55,532.0,626.0,11.7,820.32,216.52,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 12:19:40,19.84,10.91,397.22,154.54,189.0,530.19,639.0,745.66,173.0,436.34,494.48,592.67,167.0,388.32,533.0,627.0,11.4,819.83,216.06,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 12:19:50,19.8,10.91,397.1,154.56,189.0,529.3,638.0,744.8,173.0,437.1,495.6,593.0,167.0,388.6,533.0,627.0,11.1,819.0,215.5,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 12:20:00,19.75,10.91,397.05,154.51,188.0,528.26,638.0,744.23,173.0,437.67,496.64,593.53,167.0,388.83,533.0,628.0,11.1,818.13,214.93,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 12:20:10,19.7,10.91,397.07,154.59,188.0,527.52,637.0,743.49,173.0,438.81,498.01,594.22,167.0,388.71,533.0,628.0,11.07,817.19,214.55,0.0,0.0,0.0,1.0,1.0,0.0
